SDS 2.3 RQ Results	1.2
Filename	117A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-10663-A
Run DateTime	Tue May 26 14:12:48 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
225	Analyzed	hsa-miR-453-4395429	B06-10663-A	Target	40.000	20.256				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B06-10663-A	Target	27.909	8.165		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B06-10663-A	Target	32.875	13.131		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B06-10663-A	Target	31.751	12.007		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B06-10663-A	Target	32.369	12.624		0.000	1.000	false	0/1	false				
230	Analyzed	hsa-miR-484-4381032	B06-10663-A	Target	24.770	5.026		0.000	1.000	false	0/1	false				
231	Analyzed	hsa-miR-485-3p-4378095	B06-10663-A	Target	33.400	13.656		0.000	1.000	false	0/1	false				
232	Analyzed	hsa-miR-485-5p-4373212	B06-10663-A	Target	40.000	20.256				false	0/1	false				
233	Analyzed	hsa-miR-486-3p-4395204	B06-10663-A	Target	31.293	11.549		0.000	1.000	false	0/1	false				
234	Analyzed	hsa-miR-486-5p-4378096	B06-10663-A	Target	26.200	6.456		0.000	1.000	false	0/1	false				
235	Analyzed	hsa-miR-487a-4378097	B06-10663-A	Target	40.000	20.256				false	0/1	false				
236	Analyzed	hsa-miR-487b-4378102	B06-10663-A	Target	32.746	13.002		0.000	1.000	false	0/1	false				
237	Analyzed	hsa-miR-488-4395468	B06-10663-A	Target	40.000	20.256				false	0/1	false				
