SDS 2.3 RQ Results	1.2
Filename	125A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-14804-A
Run DateTime	Mon Jun 01 16:15:54 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
203	Analyzed	hsa-miR-382-4373019	B04-14804-A	Target	34.266	12.627		0.000	1.000	false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B04-14804-A	Target	40.000	18.361				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B04-14804-A	Target	40.000	18.361				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B04-14804-A	Target	40.000	18.361				false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B04-14804-A	Target	34.493	12.854		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B04-14804-A	Target	31.218	9.580		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B04-14804-A	Target	40.000	18.361				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B04-14804-A	Target	29.501	7.862		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B04-14804-A	Target	34.990	13.351		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B04-14804-A	Target	35.523	13.884		0.000	1.000	false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B04-14804-A	Target	30.232	8.593		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B04-14804-A	Target	26.972	5.334		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B04-14804-A	Target	40.000	18.361				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B04-14804-A	Target	38.964	17.325		0.000	1.000	false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B04-14804-A	Target	40.000	18.361				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B04-14804-A	Target	36.785	15.146		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B04-14804-A	Target	34.201	12.562		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B04-14804-A	Target	40.000	18.361				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B04-14804-A	Target	40.000	18.361				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B04-14804-A	Target	40.000	18.361				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B04-14804-A	Target	28.131	6.492		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B04-14804-A	Target	30.500	8.861		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B04-14804-A	Target	40.000	18.361				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B04-14804-A	Target	28.396	6.757		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B04-14804-A	Target	30.901	9.262		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B04-14804-A	Target	30.478	8.839		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B04-14804-A	Target	30.219	8.580		0.000	1.000	false	0/1	false				
230	Analyzed	hsa-miR-484-4381032	B04-14804-A	Target	26.071	4.432		0.000	1.000	false	0/1	false				
231	Analyzed	hsa-miR-485-3p-4378095	B04-14804-A	Target	33.121	11.482		0.000	1.000	false	0/1	false				
232	Analyzed	hsa-miR-485-5p-4373212	B04-14804-A	Target	40.000	18.361				false	0/1	false				
233	Analyzed	hsa-miR-486-3p-4395204	B04-14804-A	Target	35.180	13.542		0.000	1.000	false	0/1	false				
234	Analyzed	hsa-miR-486-5p-4378096	B04-14804-A	Target	29.389	7.750		0.000	1.000	false	0/1	false				
235	Analyzed	hsa-miR-487a-4378097	B04-14804-A	Target	36.162	14.524		0.000	1.000	false	0/1	false				
