SDS 2.3 RQ Results	1.2
Filename	114A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-27064-A
Run DateTime	Sun May 24 15:57:57 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
89	Analyzed	hsa-miR-196b-4395326	B04-27064-A	Target	27.276	7.565		0.000	1.000	false	0/1	false				
90	Analyzed	hsa-miR-197-4373102	B04-27064-A	Target	29.525	9.814		0.000	1.000	false	0/1	false				
91	Analyzed	hsa-miR-198-4395384	B04-27064-A	Target	40.000	20.289				false	0/1	false				
92	Analyzed	hsa-miR-199a-3p-4395415	B04-27064-A	Target	26.760	7.049		0.000	1.000	false	0/1	false				
93	Analyzed	hsa-miR-199a-5p-4373272	B04-27064-A	Target	34.550	14.839		0.000	1.000	false	0/1	false				
94	Analyzed	hsa-miR-199b-5p-4373100	B04-27064-A	Target	35.760	16.049		0.000	1.000	false	0/1	false				
95	Analyzed	hsa-miR-19a-4373099	B04-27064-A	Target	26.508	6.797		0.000	1.000	false	0/1	false				
96	Analyzed	hsa-miR-19b-4373098	B04-27064-A	Target	23.169	3.459		0.000	1.000	false	0/1	false				
97	Analyzed	hsa-miR-200a-4378069	B04-27064-A	Target	26.087	6.376		0.000	1.000	false	0/1	false				
98	Analyzed	hsa-miR-200b-4395362	B04-27064-A	Target	23.882	4.171		0.000	1.000	false	0/1	false				
99	Analyzed	hsa-miR-200c-4395411	B04-27064-A	Target	21.985	2.274		0.000	1.000	false	0/1	false				
100	Analyzed	hsa-miR-202-4395474	B04-27064-A	Target	32.013	12.302		0.000	1.000	false	0/1	false				
101	Analyzed	hsa-miR-203-4373095	B04-27064-A	Target	40.000	20.289				false	0/1	false				
102	Analyzed	hsa-miR-204-4373094	B04-27064-A	Target	33.738	14.027		0.000	1.000	false	0/1	false				
103	Analyzed	hsa-miR-205-4373093	B04-27064-A	Target	40.000	20.289				false	0/1	false				
104	Analyzed	hsa-miR-208-4373091	B04-27064-A	Target	40.000	20.289				false	0/1	false				
105	Analyzed	hsa-miR-208b-4395401	B04-27064-A	Target	40.000	20.289				false	0/1	false				
106	Analyzed	hsa-miR-20a-4373286	B04-27064-A	Target	22.864	3.154		0.000	1.000	false	0/1	false				
107	Analyzed	hsa-miR-20b-4373263	B04-27064-A	Target	28.282	8.571		0.000	1.000	false	0/1	false				
108	Analyzed	hsa-miR-21-4373090	B04-27064-A	Target	23.761	4.050		0.000	1.000	false	0/1	false				
109	Analyzed	hsa-miR-210-4373089	B04-27064-A	Target	26.573	6.862		0.000	1.000	false	0/1	false				
110	Analyzed	hsa-miR-211-4373088	B04-27064-A	Target	40.000	20.289				false	0/1	false				
111	Analyzed	hsa-miR-212-4373087	B04-27064-A	Target	30.269	10.558		0.000	1.000	false	0/1	false				
112	Analyzed	hsa-miR-214-4395417	B04-27064-A	Target	29.146	9.435		0.000	1.000	false	0/1	false				
113	Analyzed	hsa-miR-215-4373084	B04-27064-A	Target	35.934	16.224		0.000	1.000	false	0/1	false				
