SDS 2.3 RQ Results	1.2
Filename	101A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-12762-A
Run DateTime	Mon Apr 20 16:09:07 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
187	Analyzed	hsa-miR-369-3p-4373032	B05-12762-A	Target	40.000	18.843				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B05-12762-A	Target	37.174	16.017		0.000	1.000	false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B05-12762-A	Target	40.000	18.843				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B05-12762-A	Target	40.000	18.843				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B05-12762-A	Target	40.000	18.843				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B05-12762-A	Target	40.000	18.843				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B05-12762-A	Target	30.116	8.958		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B05-12762-A	Target	27.604	6.446		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B05-12762-A	Target	29.018	7.860		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B05-12762-A	Target	34.390	13.233		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B05-12762-A	Target	40.000	18.843				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B05-12762-A	Target	33.316	12.158		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B05-12762-A	Target	40.000	18.843				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B05-12762-A	Target	36.573	15.416		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B05-12762-A	Target	40.000	18.843				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B05-12762-A	Target	34.104	12.947		0.000	1.000	false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B05-12762-A	Target	40.000	18.843				false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B05-12762-A	Target	40.000	18.843				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B05-12762-A	Target	40.000	18.843				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B05-12762-A	Target	40.000	18.843				false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B05-12762-A	Target	40.000	18.843				false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B05-12762-A	Target	35.117	13.959		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B05-12762-A	Target	40.000	18.843				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B05-12762-A	Target	31.388	10.231		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B05-12762-A	Target	32.474	11.317		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B05-12762-A	Target	37.391	16.234		0.000	1.000	false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B05-12762-A	Target	29.840	8.683		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B05-12762-A	Target	29.415	8.258		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B05-12762-A	Target	40.000	18.843				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B05-12762-A	Target	38.656	17.499		0.000	1.000	false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B05-12762-A	Target	40.000	18.843				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B05-12762-A	Target	33.847	12.690		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B05-12762-A	Target	33.191	12.034		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B05-12762-A	Target	40.000	18.843				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B05-12762-A	Target	40.000	18.843				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B05-12762-A	Target	40.000	18.843				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B05-12762-A	Target	28.405	7.248		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B05-12762-A	Target	35.609	14.451		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B05-12762-A	Target	40.000	18.843				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B05-12762-A	Target	28.568	7.411		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B05-12762-A	Target	32.218	11.060		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B05-12762-A	Target	35.095	13.938		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B05-12762-A	Target	32.265	11.107		0.000	1.000	false	0/1	false				
230	Analyzed	hsa-miR-484-4381032	B05-12762-A	Target	25.659	4.501		0.000	1.000	false	0/1	false				
231	Analyzed	hsa-miR-485-3p-4378095	B05-12762-A	Target	34.482	13.325		0.000	1.000	false	0/1	false				
232	Analyzed	hsa-miR-485-5p-4373212	B05-12762-A	Target	40.000	18.843				false	0/1	false				
233	Analyzed	hsa-miR-486-3p-4395204	B05-12762-A	Target	33.524	12.367		0.000	1.000	false	0/1	false				
234	Analyzed	hsa-miR-486-5p-4378096	B05-12762-A	Target	28.820	7.663		0.000	1.000	false	0/1	false				
235	Analyzed	hsa-miR-487a-4378097	B05-12762-A	Target	36.751	15.594		0.000	1.000	false	0/1	false				
236	Analyzed	hsa-miR-487b-4378102	B05-12762-A	Target	40.000	18.843				false	0/1	false				
237	Analyzed	hsa-miR-488-4395468	B05-12762-A	Target	40.000	18.843				false	0/1	false				
238	Analyzed	hsa-miR-489-4395469	B05-12762-A	Target	33.727	12.570		0.000	1.000	false	0/1	false				
239	Analyzed	hsa-miR-490-3p-4373215	B05-12762-A	Target	40.000	18.843				false	0/1	false				
240	Analyzed	hsa-miR-491-3p-4395471	B05-12762-A	Target	40.000	18.843				false	0/1	false				
