SDS 2.3 RQ Results	1.2
Filename	119A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-7144-A
Run DateTime	Wed May 27 13:58:26 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
76	Analyzed	hsa-miR-186-4395396	B06-7144-A	Target	26.120	6.191		0.000	1.000	false	0/1	false				
77	Analyzed	hsa-miR-187-4373307	B06-7144-A	Target	40.000	20.071				false	0/1	false				
78	Analyzed	hsa-miR-188-3p-4395217	B06-7144-A	Target	40.000	20.071				false	0/1	false				
79	Analyzed	hsa-miR-18a-4395533	B06-7144-A	Target	30.610	10.682		0.000	1.000	false	0/1	false				
80	Analyzed	hsa-miR-18b-4395328	B06-7144-A	Target	40.000	20.071				false	0/1	false				
81	Analyzed	hsa-miR-190-4373110	B06-7144-A	Target	40.000	20.071				false	0/1	false				
82	Analyzed	hsa-miR-191-4395410	B06-7144-A	Target	23.900	3.971		0.000	1.000	false	0/1	false				
83	Analyzed	hsa-miR-192-4373108	B06-7144-A	Target	31.509	11.580		0.000	1.000	false	0/1	false				
84	Analyzed	hsa-miR-193a-3p-4395361	B06-7144-A	Target	35.370	15.441		0.000	1.000	false	0/1	false				
85	Analyzed	hsa-miR-193a-5p-4395392	B06-7144-A	Target	31.212	11.283		0.000	1.000	false	0/1	false				
86	Analyzed	hsa-miR-193b-4395478	B06-7144-A	Target	25.616	5.687		0.000	1.000	false	0/1	false				
87	Analyzed	hsa-miR-194-4373106	B06-7144-A	Target	33.250	13.321		0.000	1.000	false	0/1	false				
88	Analyzed	hsa-miR-195-4373105	B06-7144-A	Target	26.144	6.215		0.000	1.000	false	0/1	false				
89	Analyzed	hsa-miR-196b-4395326	B06-7144-A	Target	36.506	16.577		0.000	1.000	false	0/1	false				
90	Analyzed	hsa-miR-197-4373102	B06-7144-A	Target	30.882	10.953		0.000	1.000	false	0/1	false				
91	Analyzed	hsa-miR-198-4395384	B06-7144-A	Target	40.000	20.071				false	0/1	false				
92	Analyzed	hsa-miR-199a-3p-4395415	B06-7144-A	Target	25.843	5.914		0.000	1.000	false	0/1	false				
93	Analyzed	hsa-miR-199a-5p-4373272	B06-7144-A	Target	32.538	12.609		0.000	1.000	false	0/1	false				
94	Analyzed	hsa-miR-199b-5p-4373100	B06-7144-A	Target	33.186	13.257		0.000	1.000	false	0/1	false				
95	Analyzed	hsa-miR-19a-4373099	B06-7144-A	Target	28.551	8.623		0.000	1.000	false	0/1	false				
96	Analyzed	hsa-miR-19b-4373098	B06-7144-A	Target	24.233	4.304		0.000	1.000	false	0/1	false				
