SDS 2.3 RQ Results	1.2
Filename	126A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-13587-A
Run DateTime	Tue Jun 02 08:07:03 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
115	Analyzed	hsa-miR-216b-4395437	B04-13587-A	Target	37.547	17.098		0.000	1.000	false	0/1	false				
116	Analyzed	hsa-miR-217-4395448	B04-13587-A	Target	40.000	19.551				false	0/1	false				
117	Analyzed	hsa-miR-218-4373081	B04-13587-A	Target	28.259	7.810		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B04-13587-A	Target	40.000	19.551				false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B04-13587-A	Target	40.000	19.551				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B04-13587-A	Target	40.000	19.551				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B04-13587-A	Target	35.815	15.366		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B04-13587-A	Target	40.000	19.551				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B04-13587-A	Target	40.000	19.551				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B04-13587-A	Target	40.000	19.551				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B04-13587-A	Target	28.264	7.815		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B04-13587-A	Target	22.974	2.525		0.000	1.000	false	0/1	false				
127	Analyzed	hsa-miR-223-4395406	B04-13587-A	Target	22.963	2.515		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B04-13587-A	Target	28.853	8.404		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B04-13587-A	Target	32.607	12.158		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B04-13587-A	Target	30.044	9.596		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B04-13587-A	Target	22.335	1.886		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B04-13587-A	Target	28.528	8.080		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B04-13587-A	Target	23.705	3.256		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B04-13587-A	Target	24.831	4.383		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B04-13587-A	Target	25.729	5.280		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B04-13587-A	Target	27.682	7.233		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B04-13587-A	Target	26.980	6.531		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B04-13587-A	Target	28.724	8.276		0.000	1.000	false	0/1	false				
139	Analyzed	hsa-miR-296-3p-4395212	B04-13587-A	Target	40.000	19.551				false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B04-13587-A	Target	32.925	12.476		0.000	1.000	false	0/1	false				
141	Analyzed	hsa-miR-298-4395301	B04-13587-A	Target	40.000	19.551				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B04-13587-A	Target	35.929	15.480		0.000	1.000	false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B04-13587-A	Target	40.000	19.551				false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B04-13587-A	Target	23.604	3.155		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B04-13587-A	Target	30.942	10.493		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B04-13587-A	Target	26.808	6.359		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B04-13587-A	Target	30.979	10.530		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B04-13587-A	Target	34.994	14.546		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B04-13587-A	Target	40.000	19.551				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B04-13587-A	Target	40.000	19.551				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B04-13587-A	Target	40.000	19.551				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B04-13587-A	Target	24.506	4.057		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B04-13587-A	Target	23.839	3.390		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B04-13587-A	Target	26.440	5.991		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B04-13587-A	Target	33.606	13.158		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B04-13587-A	Target	25.130	4.682		0.000	1.000	false	0/1	false				
