SDS 2.3 RQ Results	1.2
Filename	110A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-303-A
Run DateTime	Mon May 11 11:45:13 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
174	Analyzed	hsa-miR-340-4395369	B06-303-A	Target	30.647	10.532		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B06-303-A	Target	26.821	6.706		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B06-303-A	Target	36.724	16.609		0.000	1.000	false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B06-303-A	Target	27.442	7.327		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B06-303-A	Target	38.439	18.324		0.000	1.000	false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B06-303-A	Target	27.023	6.908		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B06-303-A	Target	30.153	10.039		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B06-303-A	Target	32.549	12.434		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B06-303-A	Target	35.322	15.207		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B06-303-A	Target	30.022	9.907		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B06-303-A	Target	40.000	19.885				false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B06-303-A	Target	30.406	10.291		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B06-303-A	Target	38.418	18.303		0.000	1.000	false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B06-303-A	Target	40.000	19.885				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B06-303-A	Target	40.000	19.885				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B06-303-A	Target	40.000	19.885				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B06-303-A	Target	40.000	19.885				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B06-303-A	Target	36.332	16.217		0.000	1.000	false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B06-303-A	Target	40.000	19.885				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B06-303-A	Target	29.384	9.270		0.000	1.000	false	0/1	false				
