SDS 2.3 RQ Results	1.2
Filename	99A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-11532-A
Run DateTime	Mon Apr 20 08:13:35 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
73	Analyzed	hsa-miR-183-4395380	B05-11532-A	Target	31.248	10.470		0.000	1.000	false	0/1	false				
74	Analyzed	hsa-miR-184-4373113	B05-11532-A	Target	33.105	12.327		0.000	1.000	false	0/1	false				
75	Analyzed	hsa-miR-185-4395382	B05-11532-A	Target	29.553	8.776		0.000	1.000	false	0/1	false				
76	Analyzed	hsa-miR-186-4395396	B05-11532-A	Target	26.491	5.713		0.000	1.000	false	0/1	false				
77	Analyzed	hsa-miR-187-4373307	B05-11532-A	Target	34.938	14.160		0.000	1.000	false	0/1	false				
78	Analyzed	hsa-miR-188-3p-4395217	B05-11532-A	Target	40.000	19.222				false	0/1	false				
79	Analyzed	hsa-miR-18a-4395533	B05-11532-A	Target	29.602	8.824		0.000	1.000	false	0/1	false				
80	Analyzed	hsa-miR-18b-4395328	B05-11532-A	Target	35.390	14.612		0.000	1.000	false	0/1	false				
81	Analyzed	hsa-miR-190-4373110	B05-11532-A	Target	40.000	19.222				false	0/1	false				
82	Analyzed	hsa-miR-191-4395410	B05-11532-A	Target	23.207	2.430		0.000	1.000	false	0/1	false				
83	Analyzed	hsa-miR-192-4373108	B05-11532-A	Target	31.438	10.660		0.000	1.000	false	0/1	false				
84	Analyzed	hsa-miR-193a-3p-4395361	B05-11532-A	Target	31.884	11.106		0.000	1.000	false	0/1	false				
85	Analyzed	hsa-miR-193a-5p-4395392	B05-11532-A	Target	29.534	8.756		0.000	1.000	false	0/1	false				
86	Analyzed	hsa-miR-193b-4395478	B05-11532-A	Target	24.888	4.110		0.000	1.000	false	0/1	false				
87	Analyzed	hsa-miR-194-4373106	B05-11532-A	Target	31.106	10.328		0.000	1.000	false	0/1	false				
88	Analyzed	hsa-miR-195-4373105	B05-11532-A	Target	25.721	4.943		0.000	1.000	false	0/1	false				
89	Analyzed	hsa-miR-196b-4395326	B05-11532-A	Target	34.323	13.545		0.000	1.000	false	0/1	false				
90	Analyzed	hsa-miR-197-4373102	B05-11532-A	Target	28.502	7.724		0.000	1.000	false	0/1	false				
91	Analyzed	hsa-miR-198-4395384	B05-11532-A	Target	40.000	19.222				false	0/1	false				
92	Analyzed	hsa-miR-199a-3p-4395415	B05-11532-A	Target	25.955	5.177		0.000	1.000	false	0/1	false				
93	Analyzed	hsa-miR-199a-5p-4373272	B05-11532-A	Target	34.109	13.332		0.000	1.000	false	0/1	false				
94	Analyzed	hsa-miR-199b-5p-4373100	B05-11532-A	Target	35.663	14.885		0.000	1.000	false	0/1	false				
95	Analyzed	hsa-miR-19a-4373099	B05-11532-A	Target	28.353	7.575		0.000	1.000	false	0/1	false				
96	Analyzed	hsa-miR-19b-4373098	B05-11532-A	Target	24.720	3.942		0.000	1.000	false	0/1	false				
97	Analyzed	hsa-miR-200a-4378069	B05-11532-A	Target	26.546	5.768		0.000	1.000	false	0/1	false				
98	Analyzed	hsa-miR-200b-4395362	B05-11532-A	Target	24.443	3.666		0.000	1.000	false	0/1	false				
99	Analyzed	hsa-miR-200c-4395411	B05-11532-A	Target	22.293	1.515		0.000	1.000	false	0/1	false				
100	Analyzed	hsa-miR-202-4395474	B05-11532-A	Target	31.823	11.045		0.000	1.000	false	0/1	false				
101	Analyzed	hsa-miR-203-4373095	B05-11532-A	Target	27.160	6.382		0.000	1.000	false	0/1	false				
102	Analyzed	hsa-miR-204-4373094	B05-11532-A	Target	31.576	10.798		0.000	1.000	false	0/1	false				
103	Analyzed	hsa-miR-205-4373093	B05-11532-A	Target	26.601	5.823		0.000	1.000	false	0/1	false				
104	Analyzed	hsa-miR-208-4373091	B05-11532-A	Target	40.000	19.222				false	0/1	false				
105	Analyzed	hsa-miR-208b-4395401	B05-11532-A	Target	40.000	19.222				false	0/1	false				
106	Analyzed	hsa-miR-20a-4373286	B05-11532-A	Target	24.770	3.992		0.000	1.000	false	0/1	false				
107	Analyzed	hsa-miR-20b-4373263	B05-11532-A	Target	26.527	5.750		0.000	1.000	false	0/1	false				
108	Analyzed	hsa-miR-21-4373090	B05-11532-A	Target	23.935	3.157		0.000	1.000	false	0/1	false				
109	Analyzed	hsa-miR-210-4373089	B05-11532-A	Target	26.844	6.066		0.000	1.000	false	0/1	false				
110	Analyzed	hsa-miR-211-4373088	B05-11532-A	Target	40.000	19.222				false	0/1	false				
111	Analyzed	hsa-miR-212-4373087	B05-11532-A	Target	30.942	10.165		0.000	1.000	false	0/1	false				
112	Analyzed	hsa-miR-214-4395417	B05-11532-A	Target	28.143	7.365		0.000	1.000	false	0/1	false				
113	Analyzed	hsa-miR-215-4373084	B05-11532-A	Target	38.351	17.573		0.000	1.000	false	0/1	false				
114	Analyzed	hsa-miR-216a-4395331	B05-11532-A	Target	40.000	19.222				false	0/1	false				
115	Analyzed	hsa-miR-216b-4395437	B05-11532-A	Target	40.000	19.222				false	0/1	false				
116	Analyzed	hsa-miR-217-4395448	B05-11532-A	Target	40.000	19.222				false	0/1	false				
117	Analyzed	hsa-miR-218-4373081	B05-11532-A	Target	28.139	7.361		0.000	1.000	false	0/1	false				
118	Analyzed	hsa-miR-219-1-3p-4395206	B05-11532-A	Target	38.975	18.197		0.000	1.000	false	0/1	false				
119	Analyzed	hsa-miR-219-2-3p-4395501	B05-11532-A	Target	40.000	19.222				false	0/1	false				
120	Analyzed	hsa-miR-219-5p-4373080	B05-11532-A	Target	40.000	19.222				false	0/1	false				
121	Analyzed	hsa-miR-22-4373079	B05-11532-A	Target	31.402	10.624		0.000	1.000	false	0/1	false				
122	Analyzed	hsa-miR-220-4373078	B05-11532-A	Target	40.000	19.222				false	0/1	false				
123	Analyzed	hsa-miR-220b-4395317	B05-11532-A	Target	40.000	19.222				false	0/1	false				
124	Analyzed	hsa-miR-220c-4395322	B05-11532-A	Target	40.000	19.222				false	0/1	false				
125	Analyzed	hsa-miR-221-4373077	B05-11532-A	Target	28.479	7.701		0.000	1.000	false	0/1	false				
126	Analyzed	hsa-miR-222-4395387	B05-11532-A	Target	21.854	1.076		0.000	1.000	false	0/1	false				
127	Analyzed	hsa-miR-223-4395406	B05-11532-A	Target	21.920	1.142		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B05-11532-A	Target	24.259	3.481		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B05-11532-A	Target	30.992	10.214		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B05-11532-A	Target	30.774	9.996		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B05-11532-A	Target	22.153	1.375		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B05-11532-A	Target	27.714	6.936		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B05-11532-A	Target	23.358	2.580		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B05-11532-A	Target	25.324	4.546		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B05-11532-A	Target	26.099	5.321		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B05-11532-A	Target	28.510	7.732		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B05-11532-A	Target	26.026	5.248		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B05-11532-A	Target	27.409	6.631		0.000	1.000	false	0/1	false				
139	Analyzed	hsa-miR-296-3p-4395212	B05-11532-A	Target	40.000	19.222				false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B05-11532-A	Target	32.286	11.508		0.000	1.000	false	0/1	false				
141	Analyzed	hsa-miR-298-4395301	B05-11532-A	Target	40.000	19.222				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B05-11532-A	Target	36.067	15.289		0.000	1.000	false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B05-11532-A	Target	40.000	19.222				false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B05-11532-A	Target	23.071	2.294		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B05-11532-A	Target	29.184	8.406		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B05-11532-A	Target	26.096	5.319		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B05-11532-A	Target	30.105	9.328		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B05-11532-A	Target	33.361	12.583		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B05-11532-A	Target	40.000	19.222				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B05-11532-A	Target	40.000	19.222				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B05-11532-A	Target	40.000	19.222				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B05-11532-A	Target	23.687	2.909		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B05-11532-A	Target	23.472	2.694		0.000	1.000	false	0/1	false				
