SDS 2.3 RQ Results	1.2
Filename	109A.sdm
Assay Type	RQ Study
EmbeddedFile	B04-18281-A
Run DateTime	Wed Apr 29 10:27:30 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
127	Analyzed	hsa-miR-223-4395406	B04-18281-A	Target	22.519	1.550		0.000	1.000	false	0/1	false				
128	Analyzed	hsa-miR-224-4395210	B04-18281-A	Target	24.721	3.752		0.000	1.000	false	0/1	false				
129	Analyzed	hsa-miR-23a-4373074	B04-18281-A	Target	30.981	10.012		0.000	1.000	false	0/1	false				
130	Analyzed	hsa-miR-23b-4373073	B04-18281-A	Target	30.552	9.583		0.000	1.000	false	0/1	false				
131	Analyzed	hsa-miR-24-4373072	B04-18281-A	Target	22.146	1.176		0.000	1.000	false	0/1	false				
132	Analyzed	hsa-miR-25-4373071	B04-18281-A	Target	26.245	5.276		0.000	1.000	false	0/1	false				
133	Analyzed	hsa-miR-26a-4395166	B04-18281-A	Target	23.250	2.280		0.000	1.000	false	0/1	false				
134	Analyzed	hsa-miR-26b-4395167	B04-18281-A	Target	25.233	4.264		0.000	1.000	false	0/1	false				
135	Analyzed	hsa-miR-27a-4373287	B04-18281-A	Target	24.928	3.958		0.000	1.000	false	0/1	false				
136	Analyzed	hsa-miR-27b-4373068	B04-18281-A	Target	27.481	6.512		0.000	1.000	false	0/1	false				
137	Analyzed	hsa-miR-28-3p-4395557	B04-18281-A	Target	25.380	4.411		0.000	1.000	false	0/1	false				
138	Analyzed	hsa-miR-28-5p-4373067	B04-18281-A	Target	26.986	6.016		0.000	1.000	false	0/1	false				
139	Analyzed	hsa-miR-296-3p-4395212	B04-18281-A	Target	40.000	19.030				false	0/1	false				
140	Analyzed	hsa-miR-296-5p-4373066	B04-18281-A	Target	30.619	9.649		0.000	1.000	false	0/1	false				
141	Analyzed	hsa-miR-298-4395301	B04-18281-A	Target	40.000	19.030				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B04-18281-A	Target	40.000	19.030				false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B04-18281-A	Target	38.108	17.138		0.000	1.000	false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B04-18281-A	Target	21.022	0.052		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B04-18281-A	Target	27.569	6.599		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B04-18281-A	Target	25.104	4.135		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B04-18281-A	Target	29.813	8.843		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B04-18281-A	Target	32.766	11.796		0.000	1.000	false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B04-18281-A	Target	40.000	19.030				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B04-18281-A	Target	40.000	19.030				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B04-18281-A	Target	40.000	19.030				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B04-18281-A	Target	23.119	2.149		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B04-18281-A	Target	23.660	2.690		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B04-18281-A	Target	28.632	7.662		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B04-18281-A	Target	33.035	12.066		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B04-18281-A	Target	25.182	4.212		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B04-18281-A	Target	32.772	11.802		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B04-18281-A	Target	29.320	8.351		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B04-18281-A	Target	28.984	8.014		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B04-18281-A	Target	40.000	19.030				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B04-18281-A	Target	40.000	19.030				false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B04-18281-A	Target	28.823	7.854		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B04-18281-A	Target	40.000	19.030				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B04-18281-A	Target	34.656	13.686		0.000	1.000	false	0/1	false				
165	Analyzed	hsa-miR-330-5p-4395341	B04-18281-A	Target	40.000	19.030				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B04-18281-A	Target	25.427	4.457		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B04-18281-A	Target	32.116	11.146		0.000	1.000	false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B04-18281-A	Target	29.943	8.974		0.000	1.000	false	0/1	false				
