SDS 2.3 RQ Results	1.2
Filename	97A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-15062-A
Run DateTime	Sun Apr 19 08:21:32 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
74	Analyzed	hsa-miR-184-4373113	B05-15062-A	Target	32.913	11.585		0.000	1.000	false	0/1	false				
75	Analyzed	hsa-miR-185-4395382	B05-15062-A	Target	28.746	7.418		0.000	1.000	false	0/1	false				
76	Analyzed	hsa-miR-186-4395396	B05-15062-A	Target	27.035	5.707		0.000	1.000	false	0/1	false				
77	Analyzed	hsa-miR-187-4373307	B05-15062-A	Target	33.774	12.446		0.000	1.000	false	0/1	false				
78	Analyzed	hsa-miR-188-3p-4395217	B05-15062-A	Target	40.000	18.672				false	0/1	false				
79	Analyzed	hsa-miR-18a-4395533	B05-15062-A	Target	29.555	8.227		0.000	1.000	false	0/1	false				
80	Analyzed	hsa-miR-18b-4395328	B05-15062-A	Target	37.834	16.506		0.000	1.000	false	0/1	false				
81	Analyzed	hsa-miR-190-4373110	B05-15062-A	Target	39.432	18.103		0.000	1.000	false	0/1	false				
82	Analyzed	hsa-miR-191-4395410	B05-15062-A	Target	24.451	3.123		0.000	1.000	false	0/1	false				
83	Analyzed	hsa-miR-192-4373108	B05-15062-A	Target	30.923	9.595		0.000	1.000	false	0/1	false				
84	Analyzed	hsa-miR-193a-3p-4395361	B05-15062-A	Target	31.588	10.260		0.000	1.000	false	0/1	false				
85	Analyzed	hsa-miR-193a-5p-4395392	B05-15062-A	Target	29.625	8.297		0.000	1.000	false	0/1	false				
86	Analyzed	hsa-miR-193b-4395478	B05-15062-A	Target	26.376	5.048		0.000	1.000	false	0/1	false				
87	Analyzed	hsa-miR-194-4373106	B05-15062-A	Target	31.807	10.479		0.000	1.000	false	0/1	false				
88	Analyzed	hsa-miR-195-4373105	B05-15062-A	Target	25.906	4.578		0.000	1.000	false	0/1	false				
89	Analyzed	hsa-miR-196b-4395326	B05-15062-A	Target	29.922	8.594		0.000	1.000	false	0/1	false				
90	Analyzed	hsa-miR-197-4373102	B05-15062-A	Target	28.936	7.608		0.000	1.000	false	0/1	false				
91	Analyzed	hsa-miR-198-4395384	B05-15062-A	Target	40.000	18.672				false	0/1	false				
92	Analyzed	hsa-miR-199a-3p-4395415	B05-15062-A	Target	24.253	2.925		0.000	1.000	false	0/1	false				
93	Analyzed	hsa-miR-199a-5p-4373272	B05-15062-A	Target	31.180	9.852		0.000	1.000	false	0/1	false				
94	Analyzed	hsa-miR-199b-5p-4373100	B05-15062-A	Target	34.295	12.967		0.000	1.000	false	0/1	false				
95	Analyzed	hsa-miR-19a-4373099	B05-15062-A	Target	27.842	6.514		0.000	1.000	false	0/1	false				
96	Analyzed	hsa-miR-19b-4373098	B05-15062-A	Target	24.838	3.510		0.000	1.000	false	0/1	false				
97	Analyzed	hsa-miR-200a-4378069	B05-15062-A	Target	26.636	5.308		0.000	1.000	false	0/1	false				
98	Analyzed	hsa-miR-200b-4395362	B05-15062-A	Target	25.388	4.060		0.000	1.000	false	0/1	false				
99	Analyzed	hsa-miR-200c-4395411	B05-15062-A	Target	24.046	2.718		0.000	1.000	false	0/1	false				
100	Analyzed	hsa-miR-202-4395474	B05-15062-A	Target	31.804	10.476		0.000	1.000	false	0/1	false				
101	Analyzed	hsa-miR-203-4373095	B05-15062-A	Target	25.894	4.566		0.000	1.000	false	0/1	false				
102	Analyzed	hsa-miR-204-4373094	B05-15062-A	Target	30.596	9.268		0.000	1.000	false	0/1	false				
103	Analyzed	hsa-miR-205-4373093	B05-15062-A	Target	25.635	4.307		0.000	1.000	false	0/1	false				
